"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"TCON","TRACON Pharmaceuticals, Inc.","2.5","74328327.5","n/a","2015","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/tcon",
"TSCO","Tractor Supply Company","71.67","8747344212.63","n/a","1994","Consumer Services","RETAIL: Building Materials","https://www.nasdaq.com/symbol/tsco",
"TWMC","Trans World Entertainment Corp.","1.3","46993141","n/a","n/a","Consumer Services","Consumer Electronics/Video Chains","https://www.nasdaq.com/symbol/twmc",
"TACT","TransAct Technologies Incorporated","11.05","81796332.15","n/a","1996","Technology","Computer peripheral equipment","https://www.nasdaq.com/symbol/tact",
"TRNS","Transcat, Inc.","17","121596988","n/a","n/a","Capital Goods","Electrical Products","https://www.nasdaq.com/symbol/trns",
"TGA","TransGlobe Energy Corporation","2.04","147298952.76","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/tga",
"TA","TravelCenters of America LLC","3.25","129995781.5","n/a","n/a","Consumer Durables","Automotive Aftermarket","https://www.nasdaq.com/symbol/ta",
"TANNI","TravelCenters of America LLC","23.6054","0","n/a","n/a","Consumer Durables","Automotive Aftermarket","https://www.nasdaq.com/symbol/tanni",
"TANNL","TravelCenters of America LLC","22.91","0","n/a","n/a","Consumer Durables","Automotive Aftermarket","https://www.nasdaq.com/symbol/tannl",
"TANNZ","TravelCenters of America LLC","23.672","0","n/a","n/a","Consumer Durables","Automotive Aftermarket","https://www.nasdaq.com/symbol/tannz",
"TZOO","Travelzoo","16","199384848","n/a","n/a","Technology","EDP Services","https://www.nasdaq.com/symbol/tzoo",
"TRMT","Tremont Mortgage Trust","12.42","39035302.38","n/a","2017","n/a","n/a","https://www.nasdaq.com/symbol/trmt",
"TRVN","Trevena, Inc.","1.83","124382744.79","n/a","2014","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/trvn",
"TCBK","TriCo Bancshares","38.66","888012158.72","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/tcbk",
"TRIL","Trillium Therapeutics Inc.","6","78884424","n/a","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/tril",
"TRS","TriMas Corporation","28.75","1320322015","n/a","2007","Capital Goods","Industrial Specialties","https://www.nasdaq.com/symbol/trs",
"TRMB","Trimble Inc.","34.83","8680320583.65","n/a","1990","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/trmb",
"TRIB","Trinity Biotech plc","4.48","107319502.08","23955246","1992","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","https://www.nasdaq.com/symbol/trib",
"TMCXU","Trinity Merger Corp.","10.03","0","n/a","2018","Finance","Business Services","https://www.nasdaq.com/symbol/tmcxu",
"TRIP","TripAdvisor, Inc.","48.85","6712166104.25","n/a","n/a","Technology","Computer Software: Programming, Data Processing","https://www.nasdaq.com/symbol/trip",
"TSC","TriState Capital Holdings, Inc.","26.6","770953492.4","n/a","2013","Finance","Major Banks","https://www.nasdaq.com/symbol/tsc",
"TSCAP","TriState Capital Holdings, Inc.","26.31","762548360.34","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/tscap",
"TBK","Triumph Bancorp, Inc.","40.5","1062816228","n/a","2014","Finance","Major Banks","https://www.nasdaq.com/symbol/tbk",
"TRVG","trivago N.V.","4.78","148076694.64","30978388","2016","Technology","EDP Services","https://www.nasdaq.com/symbol/trvg",
"TRNC","tronc, Inc.","17.51","617890288.52","n/a","n/a","Consumer Services","Newspapers/Magazines","https://www.nasdaq.com/symbol/trnc",
"TROV","TrovaGene, Inc.","0.279","16566507.198","n/a","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/trov",
"TRUE","TrueCar, Inc.","9.04","912429574","n/a","2014","Technology","Computer Software: Programming, Data Processing","https://www.nasdaq.com/symbol/true",
"THST","Truett-Hurst, Inc.","1.61","7239186.29","n/a","2013","Consumer Non-Durables","Beverages (Production/Distribution)","https://www.nasdaq.com/symbol/thst",
"TRUP","Trupanion, Inc.","28.23","880406187","n/a","n/a","Health Care","Medical Specialities","https://www.nasdaq.com/symbol/trup",
"TRST","TrustCo Bank Corp NY","8.8","848578658.4","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/trst",
"TRMK","Trustmark Corporation","32.64","2212409408.64","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/trmk",
"TSRI","TSR, Inc.","5.025","9859361.55","n/a","n/a","Technology","EDP Services","https://www.nasdaq.com/symbol/tsri",
"TTEC","TTEC Holdings, Inc.","33.6","1545825758.4","n/a","1996","Technology","Professional Services","https://www.nasdaq.com/symbol/ttec",
"TTMI","TTM Technologies, Inc.","16.12","1667539557.84","n/a","2000","Technology","Electrical Products","https://www.nasdaq.com/symbol/ttmi",
"TCX","Tucows Inc.","63.15","668892062.25","n/a","n/a","Technology","EDP Services","https://www.nasdaq.com/symbol/tcx",
"TUES","Tuesday Morning Corp.","2.7","123800553.9","n/a","1999","Consumer Services","Department/Specialty Retail Stores","https://www.nasdaq.com/symbol/tues",
"TOUR","Tuniu Corporation","6.82","242867490.58","35611069","2014","Consumer Services","Transportation Services","https://www.nasdaq.com/symbol/tour",
"HEAR","Turtle Beach Corporation","16.33","223459671.01","n/a","n/a","Consumer Durables","Telecommunications Equipment","https://www.nasdaq.com/symbol/hear",
"FOX","Twenty-First Century Fox, Inc.","37.28","69063194256.32","n/a","n/a","Consumer Services","Television Services","https://www.nasdaq.com/symbol/fox",
"FOXA","Twenty-First Century Fox, Inc.","37.77","46114902251.43","n/a","n/a","Consumer Services","Television Services","https://www.nasdaq.com/symbol/foxa",
"TWIN","Twin Disc, Incorporated","28.84","333139059.4","n/a","n/a","Technology","Industrial Machinery/Components","https://www.nasdaq.com/symbol/twin",
"TRCB","Two River Bancorp","17.28","147404845.44","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/trcb",
"TYME","Tyme Technologies, Inc.","3.29","333120458.51","n/a","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/tyme",
"USCR","U S Concrete, Inc.","57.4","964899108.6","n/a","n/a","Capital Goods","Building Materials","https://www.nasdaq.com/symbol/uscr",
"PRTS","U.S. Auto Parts Network, Inc.","1.58","55257864.56","n/a","2007","Consumer Services","Other Specialty Stores","https://www.nasdaq.com/symbol/prts",
"USEG","U.S. Energy Corp.","1.39","17501232.85","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/useg",
"GROW","U.S. Global Investors, Inc.","2.54","38467187.48","n/a","n/a","Finance","Investment Managers","https://www.nasdaq.com/symbol/grow",
"USAU","U.S. Gold Corp.","1.35","23425313.4","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/usau",
"UBNT","Ubiquiti Networks, Inc.","80.98","5998134424.38","n/a","2011","Technology","Radio And Television Broadcasting And Communications Equipment","https://www.nasdaq.com/symbol/ubnt",
"UFPT","UFP Technologies, Inc.","32.1","235880109","n/a","1993","Capital Goods","Containers/Packaging","https://www.nasdaq.com/symbol/ufpt",
"ULTA","Ulta Beauty, Inc.","257.6","15587899700.8","n/a","2007","Consumer Services","Other Specialty Stores","https://www.nasdaq.com/symbol/ulta",
"UCTT","Ultra Clean Holdings, Inc.","17.56","679998216.32","n/a","2004","Technology","Semiconductors","https://www.nasdaq.com/symbol/uctt",
"UPL","Ultra Petroleum Corp.","2.4","472928599.2","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/upl",
"RARE","Ultragenyx Pharmaceutical Inc.","64.18","3194386021.46","n/a","2014","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/rare",
"ULBI","Ultralife Corporation","9.55","151975300.2","n/a","1992","Miscellaneous","Industrial Machinery/Components","https://www.nasdaq.com/symbol/ulbi",
"UMBF","UMB Financial Corporation","79.65","3987064821.15","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/umbf",
"UMPQ","Umpqua Holdings Corporation","23.86","5253302655.42","n/a","n/a","Finance","Savings Institutions","https://www.nasdaq.com/symbol/umpq",
"UNAM","Unico American Corporation","7.3721","39124715.1893","n/a","n/a","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/unam",
"UBSH","Union Bankshares Corporation","41.05","2705590804.1","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/ubsh",
"UNB","Union Bankshares, Inc.","50.5","225515880.5","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/unb",
"QURE","uniQure N.V.","30.83","1139070337.28","n/a","2014","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/qure",
"UBCP","United Bancorp, Inc.","13.1","72764736","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/ubcp",
"UBOH","United Bancshares, Inc.","22.4895","73498182.3345","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/uboh",
"UBSI","United Bankshares, Inc.","35.95","3779832790.75","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/ubsi",
"UCBA","United Community Bancorp","26.5","111766903.5","n/a","n/a","Finance","Savings Institutions","https://www.nasdaq.com/symbol/ucba",
"UCBI","United Community Banks, Inc.","33.43","2645157809.53","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/ucbi",
"UCFC","United Community Financial Corp.","10.49","523584999.26","n/a","n/a","Finance","Banks","https://www.nasdaq.com/symbol/ucfc",
"UBNK","United Financial Bancorp, Inc. ","17.74","904591658.12","n/a","n/a","Finance","Banks","https://www.nasdaq.com/symbol/ubnk",
"UFCS","United Fire Group, Inc","52.81","1316376280.88","n/a","n/a","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/ufcs",
"UIHC","United Insurance Holdings Corp.","21.03","898947055.11","n/a","n/a","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/uihc",
"UNFI","United Natural Foods, Inc.","47.58","2398464169.14","n/a","1996","Consumer Non-Durables","Food Distributors","https://www.nasdaq.com/symbol/unfi",
"UBFO","United Security Bancshares","11.25","190109418.75","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/ubfo",
"USLM","United States Lime & Minerals, Inc.","78.68","440033085.24","n/a","n/a","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","https://www.nasdaq.com/symbol/uslm",
"UTHR","United Therapeutics Corporation","107.7","4689691169.4","n/a","1999","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/uthr",
"UG","United-Guardian, Inc.","18.75","86143481.25","n/a","n/a","Consumer Non-Durables","Package Goods/Cosmetics","https://www.nasdaq.com/symbol/ug",
"UNIT","Uniti Group Inc.","20.14","3538676183.48","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/unit",
"UNTY","Unity Bancorp, Inc.","23.2","248451607.2","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/unty",
"UBX","Unity Biotechnology, Inc.","13.98","585811461.24","n/a","2018","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/ubx",
"OLED","Universal Display Corporation","99.9","4703901190.2","n/a","n/a","Capital Goods","Electrical Products","https://www.nasdaq.com/symbol/oled",
"UEIC","Universal Electronics Inc.","30.75","434366443.5","n/a","1993","Consumer Non-Durables","Consumer Electronics/Appliances","https://www.nasdaq.com/symbol/ueic",
"UFPI","Universal Forest Products, Inc.","34.91","2148497618.82","n/a","1993","Basic Industries","Forest Products","https://www.nasdaq.com/symbol/ufpi",
"ULH","Universal Logistics Holdings, Inc.","24","681477408","n/a","n/a","Transportation","Trucking Freight/Courier Services","https://www.nasdaq.com/symbol/ulh",
"USAP","Universal Stainless & Alloy Products, Inc.","29.11","211500451.6","n/a","1994","Basic Industries","Steel/Iron Ore","https://www.nasdaq.com/symbol/usap",
"UVSP","Univest Corporation of Pennsylvania","29.8","876323414.8","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/uvsp",
"UMRX","Unum Therapeutics Inc.","11.68","348520524.48","n/a","2018","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/umrx",
"UPLD","Upland Software, Inc.","32.27","694855872.55","n/a","2014","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/upld",
"UONE","Urban One, Inc. ","1.75","84936405.75","n/a","n/a","Consumer Services","Broadcasting","https://www.nasdaq.com/symbol/uone",
"UONEK","Urban One, Inc. ","1.8","87363160.2","n/a","n/a","Consumer Services","Broadcasting","https://www.nasdaq.com/symbol/uonek",
"URBN","Urban Outfitters, Inc.","42.76","4640721676.56","n/a","1993","Consumer Services","Clothing/Shoe/Accessory Stores","https://www.nasdaq.com/symbol/urbn",
"URGN","UroGen Pharma Ltd.","62.04","960005781.24","n/a","2017","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/urgn",
"ECOL","US Ecology, Inc.","58.9","1291764643.2","n/a","n/a","Public Utilities","Environmental Services","https://www.nasdaq.com/symbol/ecol",
"USAT","USA Technologies, Inc.","12","644045604","n/a","n/a","Miscellaneous","Office Equipment/Supplies/Services","https://www.nasdaq.com/symbol/usat",
"USATP","USA Technologies, Inc.","25.99","11567187.37","n/a","n/a","Miscellaneous","Office Equipment/Supplies/Services","https://www.nasdaq.com/symbol/usatp",
"USAK","USA Truck, Inc.","26.76","223247253.48","n/a","1992","Transportation","Trucking Freight/Courier Services","https://www.nasdaq.com/symbol/usak",
"UTMD","Utah Medical Products, Inc.","103.5","386110683","n/a","n/a","Health Care","Medical/Dental Instruments","https://www.nasdaq.com/symbol/utmd",
"UTSI","UTStarcom Holdings Corp","4.88","175159894.48","n/a","2000","Consumer Durables","Telecommunications Equipment","https://www.nasdaq.com/symbol/utsi",
"VLRX","Valeritas Holdings, Inc.","1.44","32245731.36","n/a","n/a","Health Care","Medical/Dental Instruments","https://www.nasdaq.com/symbol/vlrx",
"VALX","Validea Market Legends ETF","30.1101","25589971.788","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/valx",
"VALU","Value Line, Inc.","20.04","194351106.36","n/a","1983","Finance","Investment Managers","https://www.nasdaq.com/symbol/valu",
"VNDA","Vanda Pharmaceuticals Inc.","16.9","880670846.9","n/a","2006","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/vnda",
"BBH","VanEck Vectors Biotech ETF","117.83","417884448.49","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/bbh",
"GNRX","VanEck Vectors Generic Drugs ETF","24.6001","3690015","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/gnrx",
"PPH","VanEck Vectors Pharmaceutical ETF","58.4899","253737257.8062","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/pph",
"VWOB","Vanguard Emerging Markets Government Bond ETF","75.62","991681814.3","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/vwob",
"VNQI","Vanguard Global ex-U.S. Real Estate ETF","60.76","6154119132","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/vnqi",
"VCIT","Vanguard Intermediate-Term Corporate Bond ETF","82.84","18185889637.8","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/vcit",
"VGIT","Vanguard Intermediate-Term Treasury ETF","61.82","1691254621.32","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/vgit",
"VIGI","Vanguard International Dividend Appreciation ETF","66.52","926201597.12","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/vigi",
"VYMI","Vanguard International High Dividend Yield ETF","66.75","968287515","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/vymi",
"VCLT","Vanguard Long-Term Corporate Bond ETF","86.92","2016916799.88","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/vclt",
"VGLT","Vanguard Long-Treasury ETF","71.52","659220723.84","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/vglt",
"VMBS","Vanguard Mortgage-Backed Securities ETF","50.82","5221815475.8","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/vmbs",
"VONE","Vanguard Russell 1000 ETF","125.1","885082500","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/vone",
"VONG","Vanguard Russell 1000 Growth ETF","145.25","1732354772.75","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/vong",
"VONV","Vanguard Russell 1000 Value ETF","107.39","1361168250","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/vonv",
"VTWO","Vanguard Russell 2000 ETF","129.96","1426311000","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/vtwo",
"VTWG","Vanguard Russell 2000 Growth ETF","146.61","263898000","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/vtwg",
"VTWV","Vanguard Russell 2000 Value ETF","113.46","201391500","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/vtwv",
"VTHR","Vanguard Russell 3000 ETF","125.4352","379441480","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/vthr",
"VCSH","Vanguard Short-Term Corporate Bond ETF","77.89","20916799860.35","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/vcsh",
"VTIP","Vanguard Short-Term Inflation-Protected Securities Index Fund","48.87","4901270675.31","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/vtip",
"VGSH","Vanguard Short-Term Treasury ETF","59.74","2371529605.84","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/vgsh",
"VTC","Vanguard Total Corporate Bond ETF","80.6","50375000","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/vtc",
"BNDX","Vanguard Total International Bond ETF","54.31","11661798496.02","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/bndx",
"VXUS","Vanguard Total International Stock ETF","57.27","11234626978.65","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/vxus",
"VEAC","Vantage Energy Acquisition Corp.","9.8","155124631.2","n/a","2017","Finance","Business Services","https://www.nasdaq.com/symbol/veac",
"VEACU","Vantage Energy Acquisition Corp.","10.25","0","n/a","2017","Finance","Business Services","https://www.nasdaq.com/symbol/veacu",
"VEACW","Vantage Energy Acquisition Corp.","1.2","0","n/a","2017","Finance","Business Services","https://www.nasdaq.com/symbol/veacw",
"VREX","Varex Imaging Corporation","37.51","1423661104.25","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/vrex",
"VRNS","Varonis Systems, Inc.","72.75","2091767727.75","n/a","2014","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/vrns",
"VDSI","VASCO Data Security International, Inc.","20.35","820349200","n/a","n/a","Technology","EDP Services","https://www.nasdaq.com/symbol/vdsi",
"VBLT","Vascular Biogenics Ltd.","2.2","65774110.6","n/a","2014","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/vblt",
"VXRT","Vaxart, Inc.","5.08","36277240.12","n/a","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/vxrt",
"VBIV","VBI Vaccines, Inc.","3.53","226681516.31","n/a","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/vbiv",
"VTIQU","VectoIQ Acquisition Corp.","10","0","n/a","2018","Finance","Business Services","https://www.nasdaq.com/symbol/vtiqu",
"VECO","Veeco Instruments Inc.","17.8","866717582.2","n/a","1994","Technology","Industrial Machinery/Components","https://www.nasdaq.com/symbol/veco",
"VEON","VEON Ltd.","2.68","3970856909.68","1481663026","n/a","Public Utilities","Telecommunications Equipment","https://www.nasdaq.com/symbol/veon",
"VRA","Vera Bradley, Inc.","11.47","408734654.35","n/a","2010","Consumer Non-Durables","Apparel","https://www.nasdaq.com/symbol/vra",
"VCYT","Veracyte, Inc.","6.54","224622866.16","n/a","2013","Health Care","Medical Specialities","https://www.nasdaq.com/symbol/vcyt",
"VSTM","Verastem, Inc.","4.75","268910434.25","n/a","2012","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/vstm",
"VCEL","Vericel Corporation","14.45","530045261.85","n/a","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/vcel",
"VRNT","Verint Systems Inc.","41.95","2685304113.15","n/a","2002","Technology","EDP Services","https://www.nasdaq.com/symbol/vrnt",
"VRSN","VeriSign, Inc.","127.36","15676153996.8","n/a","1998","Technology","EDP Services","https://www.nasdaq.com/symbol/vrsn",
"VRSK","Verisk Analytics, Inc.","104.58","17282806926.84","n/a","2009","Technology","EDP Services","https://www.nasdaq.com/symbol/vrsk",
"VBTX","Veritex Holdings, Inc.","30.65","740157838.9","n/a","2014","Finance","Major Banks","https://www.nasdaq.com/symbol/vbtx",
"VERI","Veritone, Inc.","22.27","362451265.05","n/a","2017","Technology","EDP Services","https://www.nasdaq.com/symbol/veri",
"VRML","Vermillion, Inc.","1.12","78444058.56","n/a","n/a","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","https://www.nasdaq.com/symbol/vrml",
"VRNA","Verona Pharma plc","16.4499","151420128.6573","9204927","2017","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/vrna",
"VSAR","Versartis, Inc.","1.55","55926272.3","n/a","2014","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/vsar",
"VTNR","Vertex Energy, Inc","0.995","33190510.515","n/a","n/a","Energy","Integrated oil Companies","https://www.nasdaq.com/symbol/vtnr",
"VRTX","Vertex Pharmaceuticals Incorporated","156.34","39840158470.88","n/a","1991","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/vrtx",
"VERU","Veru Inc.","1.77","94717914.42","n/a","n/a","Basic Industries","Specialty Chemicals","https://www.nasdaq.com/symbol/veru",
"VIA","Viacom Inc.","34.4","13842729970.4","n/a","n/a","Consumer Services","Television Services","https://www.nasdaq.com/symbol/via",
"VIAB","Viacom Inc.","28.16","9784476753.92","n/a","n/a","Consumer Services","Television Services","https://www.nasdaq.com/symbol/viab",
"VSAT","ViaSat, Inc.","62.88","3702726024.96","n/a","1996","Technology","Radio And Television Broadcasting And Communications Equipment","https://www.nasdaq.com/symbol/vsat",
"VIAV","Viavi Solutions Inc.","10.1","2285785721.8","n/a","n/a","Technology","Semiconductors","https://www.nasdaq.com/symbol/viav",
"VICL","Vical Incorporated","1.72","37522260.96","n/a","1993","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/vicl",
"VICR","Vicor Corporation","39.8","1573437638.2","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/vicr",
"VCTR","Victory Capital Holdings, Inc.","10.11","686985621","n/a","2018","Finance","Investment Managers","https://www.nasdaq.com/symbol/vctr",
"CIZ","VictoryShares Developed Enhanced Volatility Wtd ETF","35.44","0","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ciz",
"VSDA","VictoryShares Dividend Accelerator ETF","28.1099","0","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/vsda",
"CEY","VictoryShares Emerging Market High Div Volatility Wtd ETF","25.1","0","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/cey",
"CEZ","VictoryShares Emerging Market Volatility Wtd ETF","28.367","0","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/cez",
"CID","VictoryShares International High Div Volatility Wtd ETF","35.5625","0","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/cid",
"CIL","VictoryShares International Volatility Wtd ETF","41.09","0","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/cil",
"CFO","VictoryShares US 500 Enhanced Volatility Wtd ETF","49.6768","34773760","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/cfo",
"CFA","VictoryShares US 500 Volatility Wtd ETF","49.7298","9945960","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/cfa",
"CSF","VictoryShares US Discovery Enhanced Volatility Wtd ETF","46.43","25536500","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/csf",
"CDC","VictoryShares US EQ Income Enhanced Volatility Wtd ETF","45.83","29789500","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/cdc",
"CDL","VictoryShares US Large Cap High Div Volatility Wtd ETF","44.58","0","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/cdl",
"VSMV","VictoryShares US Multi-Factor Minimum Volatility ETF","27.61","0","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/vsmv",
"CSB","VictoryShares US Small Cap High Div Volatility Wtd ETF","44.4626","0","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/csb",
"CSA","VictoryShares US Small Cap Volatility Wtd ETF","47.47","2432763541.74","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/csa",
"VRAY","ViewRay, Inc.","7.04","528592901.76","n/a","n/a","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","https://www.nasdaq.com/symbol/vray",
"VKTX","Viking Therapeutics, Inc.","5.31","270455265.45","n/a","2015","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/vktx",
"VKTXW","Viking Therapeutics, Inc.","3.914","0","n/a","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/vktxw",
"VBFC","Village Bank and Trust Financial Corp.","33","47326488","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/vbfc",
"VLGEA","Village Super Market, Inc.","28.36","407498969.48","n/a","n/a","Consumer Services","Food Chains","https://www.nasdaq.com/symbol/vlgea",
"VNOM","Viper Energy Partners LP","30.8","3507566986","n/a","2014","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/vnom",
"VIRC","Virco Manufacturing Corporation","4.3","66037065.1","n/a","n/a","Consumer Durables","Industrial Specialties","https://www.nasdaq.com/symbol/virc",
"VTSI","VirTra, Inc.","5.275","41695219.425","n/a","n/a","Consumer Services","Services-Misc. Amusement & Recreation","https://www.nasdaq.com/symbol/vtsi",
"VIRT","Virtu Financial, Inc.","30.25","6073202808.75","n/a","2015","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/virt",
"VRTS","Virtus Investment Partners, Inc.","129.45","934297996.35","n/a","n/a","Finance","Investment Managers","https://www.nasdaq.com/symbol/vrts",
"VRTSP","Virtus Investment Partners, Inc.","108.71","0","n/a","n/a","Finance","Investment Managers","https://www.nasdaq.com/symbol/vrtsp",
"BBC","Virtus LifeSci Biotech Clinical Trials ETF","33.5242","33524334.0968","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/bbc",
"BBP","Virtus LifeSci Biotech Products ETF","43.03","43030172.12","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/bbp",
"VRTU","Virtusa Corporation","47.37","1394082188.91","n/a","2007","Technology","EDP Services","https://www.nasdaq.com/symbol/vrtu",
"VTGN","VistaGen Therapeutics, Inc.","0.97","22215536.55","n/a","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/vtgn",
"VC","Visteon Corporation","134.09","3961711174.85","n/a","n/a","Capital Goods","Auto Parts:O.E.M.","https://www.nasdaq.com/symbol/vc",
"VTL","Vital Therapies, Inc.","6.1","258450887.8","n/a","2014","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/vtl",
"VIVE","Viveve Medical, Inc.","1.89","59099143.32","n/a","n/a","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","https://www.nasdaq.com/symbol/vive",
"VVPR","VivoPower International PLC","3.52","47721963.52","n/a","n/a","Public Utilities","Power Generation","https://www.nasdaq.com/symbol/vvpr",
